,Status,m2,State,Rooms,Price,Adress,lon,lat
884,Casa en venta ,200,construidos , 3 recs. ,"5,073,900"," Paranagua 000 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1265733,19.50549
885,Casa en venta ,85,construidos , 3 recs. ,"2,171,104"," Natal 528 , Churubusco Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1385999,19.4863397
886,Casa en venta ,220,construidos , 3 recs. ,"2,185,000"," NORTE 19 0 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1479993,19.4841219
887,Casa en venta ,108,construidos , 4 recs. ,"2,021,867"," CALLE 302 0 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0903219,19.4902782
888,Casa en venta ,292,construidos , 6 recs. ,"1,518,988"," TESORO 0 , Tres Estrellas , Gustavo A. Madero , Distrito Federal ",-99.111074,19.4713259
889,Casa en venta ,250,construidos , 3 recs. ,"4,970,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
890,Casa en venta ,108,construidos , 2 recs. ,"2,700,000"," Norte 72 0 , La Joya , Gustavo A. Madero , Distrito Federal ",-99.1096169,19.4585299
891,Casa en venta ,100,construidos , 3 recs. ,"3,674,304"," Norte 19 000 , Nueva Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1479993,19.4841219
892,Casa en venta ,150,construidos , 3 recs. ,"564,000"," Camino de la Esperanza 00 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",-99.077833,19.4792716
893,Casa en venta ,120,construidos , 3 recs. ,"1,304,678"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
894,Casa en venta ,200,construidos , 3 recs. ,"723,257"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
895,Casa en venta ,80,construidos , 2 recs. ,"2,020,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
896,Casa en venta ,299,construidos , 3 recs. ,"525,023"," NORTE 80 A 6206 , Gertrudis Sánchez 1a Sección , Gustavo A. Madero , Distrito Federal ",-99.1011521,19.4689166
897,Casa en venta ,480,construidos , 4 recs. ,"1,696,044"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
898,Casa en venta ,112,construidos , 2 recs. ,"1,966,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
899,Casa en venta ,380,construidos , 3 recs. ,"3,939,600"," FARALLONES 0 , Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1513343,19.5251832
900,Casa en venta ,146,construidos , 3 recs. ,"595,030"," NORTE 3A 0 , Defensores De La República , Gustavo A. Madero , Distrito Federal ",-99.1420087,19.4794298
901,Casa en venta ,150,construidos , 4 recs. ,"1,150,000"," CALLE 661 0 , San Juan De Aragón 5a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0607237,19.4555128
902,Casa en venta ,165,construidos , 3 recs. ,"2,600,000"," 1505 46 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0706725,19.4677331
903,Casa en venta ,200,construidos , 3 recs. ,"4,970,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
904,Casa en venta ,225,construidos , 3 recs. ,"4,870,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
905,Casa en venta ,570,construidos , 4 recs. ,"4,480,000"," Arequipa 831 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1226581,19.4903572
906,Casa en venta ,192,construidos , 4 recs. ,"3,400,000"," volcan ceboruco 81 , La Pradera , Gustavo A. Madero , Distrito Federal ",-99.065342,19.4738414
907,Casa en venta ,300,construidos , 4 recs. ,"970,164"," MOLIENDO 00 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
908,Casa en venta ,390,construidos , 4 recs. ,"5,073,900"," Paranagua 00 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1265733,19.50549
909,Casa en venta ,210,construidos , 3 recs. ,"1,607,888"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
910,Casa en venta ,350,construidos , 4 recs. ,"991,298"," Sololá 00 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1413047,19.4895271
911,Casa en venta ,145,construidos , 3 recs. ,"1,720,000"," Puerto Progreso 0 , Ampliación Casas Alemán , Gustavo A. Madero , Distrito Federal ",-99.0861392,19.4785212
912,Casa en venta ,300,construidos , 4 recs. ,"991,298"," Sololá 00 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1413047,19.4895271
913,Casa en venta ,260,construidos , 4 recs. ,"970,164"," MOLLENDO 984 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1253849,19.498681
914,Casa en venta ,618,construidos , 4 recs. ,"1,250,000"," Managua 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.132607,19.4914618
915,Casa en venta ,370,construidos , 4 recs. ,"5,400,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
916,Casa en venta ,400,construidos , 4 recs. ,"6,400,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
917,Casa en venta ,650,construidos , 4 recs. ,"1,108,902"," AREQUIPE 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1250753,19.4879498
918,Casa en venta ,85,construidos , 3 recs. ,"1,435,000"," JUAN DE DIOS BATIZ 515 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1325795,19.5035085
919,Casa en venta ,180,construidos , 3 recs. ,"860,000"," del golfo 23 , Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1527041,19.5243211
920,Casa en venta ,465,construidos , 3 recs. ,"12,800,000"," Lindavista 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1324282,19.5037694
921,Casa en venta ,447,construidos , 4 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
922,Casa en venta ,750,construidos , 6 recs. ,"3,100,000"," CALI 1 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1248855,19.4891269
923,Casa en venta ,270,construidos , 3 recs. ,"1,675,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
924,Casa en venta ,22,construidos , 3 recs. ,"5,950,000"," Arroyo de los ahuehuetes 33 , Residencial La Escalera , Gustavo A. Madero , Distrito Federal ",-99.1395396,19.5108176
925,Casa en venta ,180,construidos , 3 recs. ,"1,150,000"," TURQUESA 0 , Estrella , Gustavo A. Madero , Distrito Federal ",-99.1151335,19.4744617
926,Casa en venta ,360,construidos , 3 recs. ,"1,250,000"," Calle 615 0 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0671108,19.4532882
927,Casa en venta ,115,construidos , 3 recs. ,"595,000"," NORTE 3 A 0 , Defensores De La República , Gustavo A. Madero , Distrito Federal ",-99.1420087,19.4794298
928,Casa en venta ,202,construidos , 4 recs. ,"5,100,100"," Ambato 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1288767,19.5000712
929,Casa en venta ,223,construidos , 4 recs. ,"2,950,000"," Norte 90 6090 , Gertrudis Sánchez 1a Sección , Gustavo A. Madero , Distrito Federal ",-99.097545,19.4662328
930,Casa en venta ,80,construidos , 2 recs. ,"2,160,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
931,Casa en venta ,200,construidos , 4 recs. ,"991,298"," CALLE SOLOLÁ 566 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1417021,19.4882662
932,Casa en venta ,482,construidos , 4 recs. ,"1,357,243"," Arequipa786 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.124063,19.4894343
933,Casa en venta ,180,construidos , 5 recs. ,"3,400,000"," Norte 24 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1309063,19.4714774
934,Casa en venta ,447,construidos , 4 recs. ,"4,600,000"," Managua 725 , Colonia Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1318217,19.4924435
935,Casa en venta ,230,construidos , 3 recs. ,"2,790,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
936,Casa en venta ,600,construidos , 3 recs. ,"3,956,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
937,Casa en venta ,300,construidos , 4 recs. ,"1,390,748"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
938,Casa en venta ,230,construidos , 4 recs. ,"760,000"," CALLE 317 0 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0891841,19.4878287
939,Casa en venta ,220,construidos , 3 recs. ,"2,912,737"," COQUIMBO 00 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1251507,19.4911748
940,Casa en venta ,171,construidos , 4 recs. ,"4,000,000"," Calle 653 , San Juan De Aragón 4a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0625513,19.4557562
941,Casa en venta ,200,construidos , 3 recs. ,"2,380,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
942,Casa en venta ,360,construidos , 4 recs. ,"3,000,000"," Av. 508 20 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0929339,19.462765
943,Casa en venta ,480,construidos , 5 recs. ,"4,500,000"," de la borrasca 57 , Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1452477,19.522529
944,Casa en venta ,132,construidos , 3 recs. ,"1,158,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
945,Casa en venta ,255,construidos , 5 recs. ,"2,550,000"," Norte 56 A 5203 , Tablas De San Agustín , Gustavo A. Madero , Distrito Federal ",-99.114493,19.4649797
946,Casa en venta ,137,construidos , 3 recs. ,"1,578,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
947,Casa en venta ,100,construidos , 2 recs. ,"1,831,590"," Juan Bosco 000 , Vasco De Quiroga , Gustavo A. Madero , Distrito Federal ",-99.0944044,19.491323
948,Casa en venta ,320,construidos , 6 recs. ,"7,300,000"," Villa Gustavo A. Madero , Gustavo A. Madero , Distrito Federal ",-99.1135903,19.4838854
949,Casa en venta ,124,construidos , 4 recs. ,"2,142,000"," Calle Juan Bosco 107 , Vasco De Quiroga , Gustavo A. Madero , Distrito Federal ",-99.0944031,19.491287
950,Casa en venta ,150,construidos , 4 recs. ,"3,000,000"," 629 17 , San Juan De Aragón 4a Secc. , Gustavo A. Madero , Distrito Federal ",-99.063901,19.4489937
951,Casa en venta ,64,construidos , 2 recs. ,"1,450,000"," Tercera cerrada de la Bandera 9 vivienda II , Santa María Ticoman , Gustavo A. Madero , Distrito Federal ",-99.137364,19.51538
952,Casa en venta ,155,construidos , 3 recs. ,"2,150,000"," Avenida 603 21 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.06937,19.4490493
953,Casa en venta ,370,construidos , 4 recs. ,"5,400,000"," Paranagua 217 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1257137,19.5087949
954,Casa en venta ,120,construidos , 2 recs. ,"1,340,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
955,Casa en venta ,140,construidos , 3 recs. ,"2,160,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
956,Casa en venta ,366,construidos , 4 recs. ,"990,000"," Puerto Progreso124 , Ampliación Casas Alemán , Gustavo A. Madero , Distrito Federal ",-99.0826287,19.4789855
957,Casa en venta ,220,construidos , 3 recs. ,"2,175,809"," 623 00 , San Juan De Aragón 5a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0662018,19.4535962
958,Casa en venta ,240,construidos , 4 recs. ,"1,355,000"," HUASTECA 46 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1257545,19.4711866
959,Casa en venta ,600,construidos , 4 recs. ,"718,794"," FARO DE ALEJANDRIA 38 , Siete Maravillas , Gustavo A. Madero , Distrito Federal ",-99.1450048,19.5143762
960,Casa en venta ,120,construidos , 2 recs. ,"2,083,000"," DE LOS FARALLONES 0 , Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1513343,19.5251832
961,Casa en venta ,115,construidos , 3 recs. ,"1,245,772"," Norte 50 0 , La Joyita , Gustavo A. Madero , Distrito Federal ",-99.1167523,19.4653472
962,Casa en venta ,200,construidos , 3 recs. ,"1,371,030"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
963,Casa en venta ,225,construidos , 6 recs. ,"3,600,000"," atlacomulco 1 , Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.067876,19.4920478
964,Casa en venta ,300,construidos , 4 recs. ,"1,058,000"," Bonao 00 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1297271,19.5013277
965,Casa en venta ,60,construidos , 2 recs. ,"1,604,082"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
966,Casa en venta ,300,construidos , 4 recs. ,"1,058,000"," BONAO 00 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1297271,19.5013277
967,Casa en venta ,300,construidos , 3 recs. ,"2,150,000"," AVENIDA 603 0 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0702693,19.4520587
968,Casa en venta ,402,construidos , 3 recs. ,"12,700,000"," Av. Lindavista , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1262341,19.4928937
969,Casa en venta ,160,construidos , 2 cuartos ,"1,276,974"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
970,Casa en venta ,188,construidos , 3 recs. ,"953,300"," Calle 150545 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0811449,19.4611421
971,Casa en venta ,83,construidos , 4 recs. ,"1,275,000"," calle andador 0 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0923614,19.4686303
972,Casa en venta ,200,construidos , 4 recs. ,"852,144"," Carolina 00 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.125084,19.470212
973,Casa en venta ,460,construidos , 4 recs. ,"1,351,000"," Huasteca 46 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1257545,19.4711866
974,Casa en venta ,190,construidos , 3 recs. ,"900,000"," León cavallo 78 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1284833,19.4680879
975,Casa en venta ,230,construidos , 3 recs. ,"2,650,000"," Norte 19 5218 , Nueva Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1480081,19.4854129
976,Casa en venta ,202,construidos , 3 recs. ,"1,098,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
977,Casa en venta ,400,construidos , 4 recs. ,"9,404,294"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
978,Casa en venta ,100,construidos , 3 recs. ,"1,900,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
979,Casa en venta ,120,construidos , 3 recs. ,"4,623,755"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
980,Casa en venta ,100,construidos , 3 recs. ,"2,729,800"," Poniente 108 000 , Defensores De La República , Gustavo A. Madero , Distrito Federal ",-99.1413689,19.4748978
981,Casa en venta ,100,construidos , 3 recs. ,"2,285,564"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
982,Casa en venta ,136,construidos , 3 recs. ,"2,450,000"," Puerto Progreso 124 , Casas Alemán Amp , Gustavo A. Madero , Distrito Federal ",-99.0826287,19.4789855
983,Casa en venta ,250,construidos , 4 recs. ,"5,939,940"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
984,Casa en venta ,200,construidos , 4 recs. ,"1,581,317"," NEZAHUALCOYOTL 58 , Villa De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0621841,19.4699842
985,Casa en venta ,120,construidos , 3 recs. ,"1,553,000"," PUERTO PROGRESO 0 , Ampliación Casas Alemán , Gustavo A. Madero , Distrito Federal ",-99.0861392,19.4785212
986,Casa en venta ,320,construidos , 4 recs. ,"3,164,080"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
987,Casa en venta ,500,construidos , 5 recs. ,"8,100,000"," Paranagua 00 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1265733,19.50549
988,Casa en venta ,250,construidos , 4 recs. ,"991,298"," SOLOLÁ 00 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1413047,19.4895271
989,Casa en venta ,60,cubiertos , 2 recs. ,"925,000"," 15 278 , Santiago Atepetlac , Gustavo A. Madero , Distrito Federal ",-99.1532045,19.5217303
990,Casa en venta ,80,construidos , 2 recs. ,"4,970,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
991,Casa en venta ,180,construidos , 4 recs. ,"5,000,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
992,Casa en venta ,260,construidos , 4 recs. ,"760,000"," CALLE 317 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0891841,19.4878287
993,Casa en venta ,225,construidos , 4 recs. ,"1,049,830"," CALI 786 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1242865,19.4899591
994,Casa en venta ,220,construidos , 4 recs. ,"1,055,602"," VOLCAN JORULLO 00 , Pradera II Secc. , Gustavo A. Madero , Distrito Federal ",-99.0673778,19.4747342
995,Casa en venta ,202,construidos , 4 recs. ,"5,100,000"," Ambato 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1288767,19.5000712
996,Casa en venta ,65,construidos , 3 recs. ,"1,000,000"," Volcán Acatenango 70 , Ampliación Providencia , Gustavo A. Madero , Distrito Federal ",-99.0705545,19.4787222
997,Casa en venta ,360,construidos , 3 recs. ,"4,475,000"," AMBATO 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1288767,19.5000712
998,Casa en venta ,110,construidos , 3 recs. ,"2,021,867"," Calle 302 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0903219,19.4902782
999,Casa en venta ,300,cubiertos , 4 recs. ,"903,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
1000,Casa en venta ,90,construidos , 2 recs. ,"440,123"," AV. SAN JUAN DE ARAGON 00 , El Olivo , Gustavo A. Madero , Distrito Federal ",-99.0811449,19.4611421
1001,Casa en venta ,124,construidos , 5 recs. ,"735,647"," NORTE 50 , La Joyita , Gustavo A. Madero , Distrito Federal ",-99.1167523,19.4653472
1002,Casa en venta ,160,construidos , 4 recs. ,"1,217,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
1003,Casa en venta ,80,construidos , 3 recs. ,"1,226,344"," Calle 623 0 , San Juan De Aragón 4a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0662018,19.4535962
1004,Casa en venta ,140,construidos , 3 recs. ,"596,000"," CALLE #313 1 , El Coyol , Gustavo A. Madero , Distrito Federal ",,
1005,Casa en venta ,170,construidos , 4 recs. ,"798,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
1006,Casa en venta ,313,construidos , 4 recs. ,"680,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
