attributes,price,status,adress,link
 170 m² construidos | 3 recs. ,"6,200,000",Casa en venta , Residencial Zacatenco - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-844630833-venta-yo-renta-de-casa-en-residencial-zacatenco-_JM#position=25&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 240 m² construidos | 3 recs. ,"5,600,000",Casa en venta , San Pedro Zacatenco - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-863393696-casa-en-san-pedro-zacatenco-gp-cdmx-_JM#position=26&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 990 m² construidos | 4 recs. ,"11,900,000",Casa en venta , Garrido 131 - Villa Gustavo A. Madero - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-827849117-gustavo-a-madero-excelente-propiedad-en-venta-_JM#position=27&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 457 m² construidos | 3 recs. ,"8,200,000",Casa en venta , 6 de Octubre 25 - San Bartolo Atepehuacan - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-793825595-rcv9781-san-bartolo-atepehuacan-casa-en-venta-_JM#position=28&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 168 m² construidos | 4 recs. ,"5,501,000",Casa en venta , Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-847812127-casa-en-venta-en-gustavo-a-madero-acueducto-de-guadalupe-eg-_JM#position=29&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 265 m² construidos | 4 recs. ,"1,941,216",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-854389508-casa-en-defensores-de-la-republica-mx20-jr2206-_JM#position=30&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 110 m² construidos | 3 recs. ,"2,600,000",Casa en venta , Temaca 0 - Aragón Inguaran - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-869058869-casa-de-recuperacion-hipotecaria-col-aragon-inguaran-_JM#position=31&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 166 m² construidos | 3 recs. ,"4,200,000",Casa en venta , ARAGON000 - Villa De Aragón - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-853226609-casa-sola-en-venta-villa-de-aragon-_JM#position=32&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 136 m² construidos | 3 recs. ,"2,325,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-861243786-casa-de-remate-en-casas-aleman-gustavo-a-madero-_JM#position=33&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 600 m² construidos | 4 recs. ,"6,400,000",Casa en venta , La Malinche - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-821046373-casa-en-esquina-_JM#position=34&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 210 m² construidos | 4 recs. ,"991,298",Casa en venta , Sosola 566 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-848254386-remato-casa-a-1km-parque-lindavista-_JM#position=35&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 255 m² construidos | 5 recs. ,"2,800,000",Casa en venta , Norte 56-A 5203 - Tablas De San Agustín - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-777735696-remate-casa-5-recamaras-en-tlablas-de-san-agustin-_JM#position=36&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 222 m² construidos | 3 recs. ,"4,800,000",Casa en venta , Guadalupe Victoria - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-843415282-town-house-eje-central-norte-la-raza-4-niveles-_JM#position=37&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 231 m² construidos | 7 recs. ,"2,500,000",Casa en venta , Loma La Palma - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-849327462-casa-sola-en-venta-col-loma-de-la-palma-alcaldia-gustavo-a-madero-ciudad-de-mex-_JM#position=38&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 400 m² de terreno | 4 recs. ,"12,630,000",Casa en venta , Casa muy Amplia en Colonia Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-870978828-casa-gustavo-a-madero-_JM#position=39&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 370 m² construidos | 5 recs. ,"3,900,000",Casa en venta , Polar - Tepeyac Insurgentes - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-828315113-propiedad-de-remate-bancario-polar-col-tepeyac-insurgentes-gustavo-a-madero-_JM#position=40&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 447 m² construidos | 4 recs. ,"4,600,000",Casa en venta , Managua 725 - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-765944644-remate-casa-4-recamaras-en-lindavista-sur-_JM#position=41&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 570 m² construidos | 4 recs. ,"6,300,000",Casa en venta , Del Pielago - Residencial Acueducto de Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-841097388-venta-de-hermosa-casa-en-gustavo-a-madero-_JM#position=42&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 220 m² construidos | 3 recs. ,"860,000",Casa en venta , DEL GOLFO 00 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-825962371-casa-en-venta-por-remate-en-acueducto-de-guadalupe-as-_JM#position=43&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 215 m² construidos | 4 recs. ,"3,700,000",Casa en venta , Jorge Negrete - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-833490048-gam-casa-sola-en-venta-oportunidad-_JM#position=44&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 357 m² construidos | 3 recs. ,"3,900,000",Casa en venta , Chiconautla Mz. 17 -1 Lt. 5 - Santa Isabel Tola - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-793813270-casa-en-venta-en-santa-isabel-tola-gustavo-a-madero-cdmx-_JM#position=45&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 245 m² construidos | 4 recs. ,"4,600,000",Casa en venta , Ambato - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-864462298-oportunidad-de-casa-en-colonia-lindavista-sur-gustavo-a-madero-460000000-_JM#position=46&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 201 m² construidos | 3 recs. ,"4,500,000",Casa en venta , Guadalupe Victoria - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-843420026-town-house-la-raza-eje-central-norte-4-niveles-_JM#position=47&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 230 m² construidos | 5 recs. ,"6,500,000",Casa en venta , Arroyo de Ahuehuetes null - Residencial La Escalera - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-868095312-casa-en-venta-en-residencial-la-escalera-_JM#position=48&type=item&tracking_id=fc2125b0-2d99-4824-b387-8a9649e5a885
 540 m² construidos ,"5,500,000",Casa en venta , San Juan de Aragón III Sección - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-841975099-local-en-venta-atencion-inversionistas-_JM#position=1&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 168 m² construidos | 4 recs. ,"5,500,001",Casa en venta , Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-847820306-casa-en-venta-en-acueducto-de-guadalupe-gustavo-a-madero-rh-_JM#position=2&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 265 m² construidos | 4 recs. ,"3,031,061",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-813588798-casa-en-remate-en-calle-boyaca-col-valle-del-tepeyac-_JM#position=3&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 288 m² construidos | 4 recs. ,"6,500,000",Casa en venta , Cienfuegos - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-846158292-cienfuegos-lindavista-sur-_JM#position=4&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 150 m² construidos | 5 recs. ,"3,999,999",Casa en venta , NORTE 70 5847 - Bondojito - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-843471595-a-10-minutos-del-aeropuerto-av-eduardo-molina-metro-bondojito-_JM#position=5&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 200 m² construidos | 3 recs. ,"10,950,000",Casa en venta , Uruyen 55 - Torres Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-861832840-se-vende-hermosa-casa-dentro-de-cluster-privado-_JM#position=6&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 130 m² construidos | 3 recs. ,"569,030",Casa en venta , CALLE 313 00 - El Coyol - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-870365713-hermosa-casa-muy-cercana-a-parque-tepeyac-unica-oportunidad-_JM#position=7&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 60 m² construidos | 2 recs. ,"1,150,100",Casa en venta , Insurgentes Norte 1260 - Capultitlán - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-806576231-dpto-insurgentes-norte-1260-gustavo-a-madero-remate-jr-w-_JM#position=8&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 204 m² construidos | 3 recs. ,"2,839,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-855126984-casa-en-remate-en-gustavo-a-madero-colonia-acueducto-de-guadalupe-_JM#position=9&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 246 m² construidos | 3 recs. ,"8,850,000",Casa en venta , Chiclayo 1 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-762622151-excelente-casa-en-lindavista-chiclayo-_JM#position=10&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 168 m² construidos | 4 recs. ,"5,500,003",Casa en venta , Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-846873936-casa-en-venta-en-gustavo-madero-acueducto-de-guadalupe-202444mm-_JM#position=11&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 300 m² construidos | 4 recs. ,"3,928,000",Casa en venta , Del Bosque - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-849327537-casa-en-venta-en-col-del-bosque-alcaldia-gustado-a-madero-ciudad-de-mexico-_JM#position=12&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 181 m² construidos | 3 recs. ,"4,290,000",Casa en venta , Huancayo 0 - Colonia Lindavista Norte - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-874262147-excelente-ubicacion-cerca-plaza-lindavista-para-remodelar-_JM#position=13&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 220 m² construidos | 3 recs. ,"798,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830133951-casa-en-gustavo-a-madero-en-col-tepeyac-insurgentes-en-constancia-_JM#position=14&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 399 m² construidos | 10 recs. ,"7,800,000",Casa en venta , Francisco Tamagno 187 - Vallejo - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-815132907-casa-en-venta-francisco-tamagno-vallejo-_JM#position=15&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 168 m² construidos | 4 recs. ,"5,500,000",Casa en venta , Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-847811911-casa-en-venta-en-gustavo-madero-en-acueducto-de-guadalupe-202444ig-_JM#position=16&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 165 m² construidos | 3 recs. ,"2,742,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852195610-casa-en-san-juan-de-aragon-vi-seccion-mx20-jp6740-_JM#position=17&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 194 m² construidos | 4 recs. ,"1,350,000",Casa en venta , HUASTECA 0 - Industrial - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-833441121-ojo-hermosa-casa-en-remate-a-5-calles-de-plaza-tepeyac-lr-_JM#position=18&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 270 m² construidos | 3 recs. ,"1,850,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-846254411-casa-en-venta-en-la-col-ampliacion-la-providencia-gustavo-a-madero-_JM#position=19&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 160 m² construidos | 3 recs. ,"1,098,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830139943-casa-en-gustavo-a-madero-col-inudstrial-gral-popo-_JM#position=20&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 300 m² construidos | 4 recs. ,"1,398,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-857991009-bonita-casa-en-remate-vallejo-gvo-a-madero-barata-_JM#position=21&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 250 m² construidos | 3 recs. ,"3,380,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-837413181-casa-en-venta-en-la-col-san-juan-de-aragon-1a-seccion-g-a-m-_JM#position=22&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 180 m² construidos | 3 recs. ,"1,188,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830154397-casa-en-gustavo-a-madero-en-col-estrella-en-granate-_JM#position=23&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 137 m² construidos | 2 recs. ,"3,700,000",Casa en venta , JADE 15 - Estrella - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-853275010-venta-de-casa-en-obra-gris-_JM#position=24&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 184 m² construidos | 3 recs. ,"1,643,800",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-863854079-casa-en-santa-isabel-tola-mx21-jt4267-_JM#position=25&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 233 m² construidos ,"5,700,000",Casa en venta , Lindavista Norte - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-844628183-venta-de-casa-en-zona-comercial-lindavista-_JM#position=26&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 270 m² construidos | 3 recs. ,"3,308,816",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852199246-casa-en-tepeyac-insurgentes-mx20-jl9478-_JM#position=27&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 300 m² construidos | 4 recs. ,"12,380,000",Casa en venta , pernambuco 00 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-809586847-casa-en-venta-en-pernambuco-lindavista-_JM#position=28&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 190 m² construidos | 3 recs. ,"900,000",Casa en venta , León Cavallo 78 - Vallejo - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-771409331-gran-oportunidad-bonita-casa-en-remate-en-vallejo--_JM#position=29&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 560 m² construidos | 1 rec. ,"8,900,000",Casa en venta , Privada de Francisco moreno - Villa Gustavo A. Madero - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-792914507-casa-comercial-atras-de-la-basilica-excelente-ubicacion-gustavo-a-madero-_JM#position=30&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 370 m² construidos | 4 recs. ,"3,429,282,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852198778-venta-de-remate-inmobiliario-casa-en-san-pedro-zacatenco-mx20-jq0883-_JM#position=31&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 194 m² construidos | 3 recs. ,"1,100,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830146197-casa-en-gustavo-a-madero-en-col-tres-estrellas-en-asperon-_JM#position=32&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 599 m² construidos | 4 recs. ,"4,180,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-846731542-casa-en-venta-en-la-col-pradera-1a-seccion-g-a-m-_JM#position=33&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 235 m² construidos | 3 recs. ,"1,295,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830213419-casa-en-gustavo-a-madero-col-estrellas-calle-granito-_JM#position=34&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 301 m² construidos | 3 recs. ,"5,980,000",Casa en venta , Turmalina - Estrella - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852149152-rcv-2020-casa-en-venta-colonia-estrella-en-gustavo-a-madero-_JM#position=35&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 120 m² construidos | 4 recs. ,"1,285,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830212804-casa-en-gustavo-a-madero-en-col-valle-del-tepeyac-en-pisagua-_JM#position=36&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 120 m² construidos | 3 recs. ,"2,045,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-854755702-venta-de-casa-en-la-col-san-juan-de-aragon-iii-seccion-g-a-m-_JM#position=37&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 270 m² construidos | 3 recs. ,"1,675,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852186514-casa-en-ampliacion-providencia-mx20-jm0886-_JM#position=38&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 160 m² construidos | 3 recs. ,"1,621,193",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830235137-casa-en-gustavo-a-madero-col-industrial-carolina-_JM#position=39&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 234 m² construidos | 3 recs. ,"1,604,082",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852184093-casa-en-felipe-berriozabal-mx20-jg4340-_JM#position=40&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 160 m² construidos | 3 recs. ,"5,543,125",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-819421728-preciosa-casa-en-col-lindavista-_JM#position=41&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 165 m² construidos | 4 recs. ,"1,248,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830208751-casa-en-gustavo-a-madero-en-col-industrial-en-av-tepeyac-_JM#position=42&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
 115 m² construidos | 3 recs. ,"6,500,000",Casa en venta , Coquimbo 0 - Lindavista Sur - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-855608919-venta-de-casa-en-lindavista-_JM#position=43&type=item&tracking_id=c082c49f-8a90-46f5-8075-4a62d1fb6ece
